Name,Canopy,Carbon,Height
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,4.9,15.0,4.0
Pinus sylvestris,12.6,135.2,7.0
Celtis australis,28.3,23.9,6.0
Parrotia persica,12.6,8.6,4.5
Parrotia persica,12.6,6.0,5.0
Parrotia persica,19.6,11.8,6.0
Parrotia persica,19.6,15.7,6.0
Parrotia persica,19.6,11.8,6.0
Cercis siliquastrum,19.6,19.1,9.0
Cercis siliquastrum,19.6,36.7,8.0
Cercis siliquastrum,19.6,19.1,8.0
Ostrya carpinifolia,12.6,9.5,5.0
Ostrya carpinifolia,19.6,13.2,6.0
Ostrya carpinifolia,50.3,94.3,8.0
Quercus robur,12.6,72.0,5.0
Quercus robur,28.3,139.0,6.0
Quercus robur,12.6,72.0,5.0
Quercus robur,7.1,54.7,2.5
Quercus robur,12.6,63.0,5.0
Quercus robur,7.1,54.7,2.5
Quercus robur,38.5,102.7,3.5
Quercus robur,7.1,33.2,2.5
Quercus robur,4.9,39.8,2.5
Quercus robur,38.5,152.4,7.0
Quercus robur,38.5,139.0,7.0
Quercus robur,28.3,81.6,6.0
Quercus robur,28.3,72.0,4.0
Quercus robur,50.3,180.9,8.0
Quercus robur,50.3,212.0,8.0
Quercus robur,28.3,152.4,7.0
Quercus robur,28.3,114.2,6.5
Quercus robur,38.5,63.0,4.0
Quercus robur,28.3,102.7,5.0
Quercus robur,38.5,180.9,8.0
Quercus robur,12.6,63.0,4.0
Quercus robur,7.1,63.0,4.0
Quercus robur,50.3,196.1,8.0
Quercus robur,12.6,81.6,5.0
Juglans nigra,50.3,37.3,6.0
Fraxinus excelsior,12.6,24.7,4.0
Cercis siliquastrum,7.1,12.7,5.0
Carpinus betulus,4.9,26.5,4.5
Carpinus betulus,3.1,21.5,5.0
Carpinus betulus,4.9,26.5,4.5
Carpinus betulus,4.9,26.5,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,3.1,26.5,5.0
Carpinus betulus,3.1,26.5,5.0
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,3.1,26.5,5.0
Carpinus betulus,3.1,21.5,2.5
Carpinus betulus,3.1,21.5,4.5
Carpinus betulus,7.1,26.5,5.0
Carpinus betulus,7.1,26.5,5.0
Carpinus betulus,4.9,26.5,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,3.1,21.5,4.5
Carpinus betulus,4.9,26.5,4.5
Carpinus betulus,3.1,21.5,4.5
Carpinus betulus,7.1,21.5,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,7.1,21.5,4.5
Carpinus betulus,4.9,26.5,4.5
Carpinus betulus,3.1,21.5,4.5
Carpinus betulus,3.1,26.5,5.0
Carpinus betulus,3.1,21.5,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,3.1,26.5,5.0
Morus alba,38.5,46.6,5.0
Morus alba,28.3,60.1,6.0
Morus alba,19.6,35.0,5.0
Morus alba,15.9,30.0,4.5
Morus alba,19.6,25.4,5.0
Morus alba,19.6,30.0,5.0
Morus alba,28.3,30.0,6.0
Morus alba,19.6,25.4,5.0
Morus alba,28.3,46.6,6.0
Morus alba,1.8,6.6,3.5
Morus alba,1.8,6.6,3.5
Morus alba,15.9,35.0,4.5
Morus alba,15.9,35.0,4.5
Morus alba,12.6,25.4,4.5
Morus alba,12.6,25.4,4.5
Morus alba,12.6,25.4,4.5
Morus alba,19.6,25.4,4.5
Morus alba,38.5,46.6,5.0
Morus alba,38.5,46.6,5.0
Morus alba,38.5,46.6,5.0
Morus alba,28.3,46.6,5.0
Morus alba,28.3,46.6,5.0
Morus alba,28.3,46.6,5.0
Morus alba,28.3,35.0,5.0
Morus alba,38.5,46.6,5.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,21.7,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,23.9,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,28.7,6.0
Celtis australis,12.6,33.8,6.0
Celtis australis,12.6,10.3,5.0
Celtis australis,7.1,7.3,5.0
Celtis australis,12.6,10.3,5.0
Celtis australis,12.6,10.3,5.0
Celtis australis,7.1,7.3,4.5
Celtis australis,9.6,8.7,5.0
Celtis australis,7.1,7.3,5.0
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,19.6,13.7,5.0
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,12.0,4.5
Celtis australis,7.1,8.7,4.5
Celtis australis,7.1,10.3,5.0
Celtis australis,7.1,10.3,5.0
Celtis australis,12.6,10.3,5.0
Celtis australis,12.6,12.0,6.0
Celtis australis,7.1,12.0,4.0
Celtis australis,28.3,42.0,8.0
Celtis australis,28.3,42.0,8.0
Celtis australis,28.3,26.3,8.0
Celtis australis,28.3,31.2,8.0
Celtis australis,28.3,31.2,8.0
Celtis australis,28.3,31.2,8.0
Celtis australis,28.3,31.2,8.0
Celtis australis,28.3,28.7,8.0
Celtis australis,28.3,31.2,8.0
Celtis australis,28.3,33.8,8.0
Celtis australis,28.3,23.9,8.0
Celtis australis,28.3,33.8,8.0
Celtis australis,28.3,26.3,8.0
Celtis australis,28.3,26.3,8.0
Celtis australis,28.3,26.3,8.0
Celtis australis,28.3,33.8,8.0
Celtis australis,28.3,26.3,8.0
Celtis australis,28.3,36.4,8.0
Celtis australis,28.3,42.0,8.0
Celtis australis,19.6,12.0,6.0
Celtis australis,19.6,12.0,6.0
Celtis australis,28.3,23.9,8.0
Celtis australis,28.3,26.3,8.0
Celtis australis,19.6,19.6,7.0
Celtis australis,50.3,26.3,8.0
Celtis australis,28.3,23.9,7.0
Celtis australis,1.8,3.6,4.0
Celtis australis,1.8,4.7,4.0
Celtis australis,12.6,12.0,5.0
Celtis australis,12.6,13.7,5.0
Celtis australis,1.8,4.7,4.0
Tilia cordata,12.6,60.0,5.0
Tilia cordata,4.9,18.8,4.0
Tilia cordata,12.6,39.0,4.0
Tilia cordata,4.9,15.0,4.0
Tilia cordata,15.9,60.0,6.0
Tilia cordata,0.8,6.5,4.5
Tilia cordata,0.8,6.5,4.5
Tilia cordata,12.6,39.0,5.0
Tilia cordata,12.6,52.4,6.0
Tilia cordata,0.8,8.9,4.0
Tilia cordata,1.8,6.5,4.0
Tilia cordata,12.6,52.4,5.0
Tilia cordata,3.1,4.5,3.5
Tilia cordata,15.9,86.3,4.0
Celtis australis,1.8,4.7,4.0
Celtis australis,4.9,8.7,5.0
Celtis australis,1.8,4.7,4.0
Celtis australis,4.9,12.0,5.0
Celtis australis,4.9,10.3,5.0
Celtis australis,28.3,26.3,6.0
Celtis australis,28.3,23.9,6.0
Celtis australis,28.3,33.8,8.0
Tilia cordata,7.1,23.1,4.0
Tilia cordata,12.6,45.5,5.0
Tilia cordata,12.6,39.0,5.0
Tilia cordata,7.1,27.9,5.0
Carpinus betulus,7.1,38.5,4.5
Carpinus betulus,7.1,38.5,4.5
Carpinus betulus,4.9,26.5,5.0
Carpinus betulus,7.1,32.2,5.0
Carpinus betulus,4.9,17.0,4.5
Carpinus betulus,4.9,21.5,4.5
Carpinus betulus,3.1,26.5,5.0
Platanus x hispanica,7.1,31.3,5.0
Platanus x hispanica,28.3,136.1,7.0
Platanus x hispanica,28.3,121.4,7.0
Platanus x hispanica,28.3,83.4,7.0
Platanus x hispanica,28.3,95.1,7.0
Platanus x hispanica,7.1,37.9,5.0
Platanus x hispanica,28.3,62.6,8.0
Platanus x hispanica,78.5,368.7,13.0
Platanus x hispanica,78.5,368.7,12.0
Platanus x hispanica,50.3,136.1,11.0
Platanus x hispanica,1.8,8.6,6.0
Platanus x hispanica,78.5,341.8,12.0
Platanus x hispanica,63.6,121.4,11.0
Platanus x hispanica,78.5,245.9,12.0
Platanus x hispanica,63.6,136.1,11.0
Platanus x hispanica,95.0,268.1,12.0
Platanus x hispanica,23.8,53.6,8.0
Celtis australis,0.8,4.7,4.0
Celtis australis,12.6,13.7,6.0
Celtis australis,12.6,15.6,6.0
Platanus x hispanica,63.6,95.1,10.0
Platanus x hispanica,78.5,245.9,12.0
Platanus x hispanica,78.5,316.0,12.0
Platanus x hispanica,38.5,83.4,8.0
Platanus x hispanica,50.3,83.4,8.0
Platanus x hispanica,50.3,136.1,11.0
Platanus x hispanica,63.6,168.4,11.0
Platanus x hispanica,63.6,168.4,11.0
Platanus x hispanica,50.3,121.4,10.0
Platanus x hispanica,95.0,168.4,12.0
Platanus x hispanica,78.5,268.1,11.0
Platanus x hispanica,38.5,83.4,7.0
Tilia cordata,50.3,130.2,10.0
Tilia cordata,50.3,68.2,10.0
Tilia cordata,12.6,45.5,7.0
Tilia cordata,12.6,45.5,7.0
Tilia cordata,28.3,52.4,7.0
Tilia cordata,12.6,33.2,6.0
Tilia cordata,12.6,27.9,6.0
Tilia cordata,28.3,27.9,6.0
Tilia cordata,28.3,39.0,7.0
Tilia cordata,38.5,33.2,7.0
Tilia cordata,38.5,60.0,8.0
Tilia cordata,0.8,4.5,4.0
Tilia cordata,12.6,27.9,6.0
Tilia cordata,1.8,4.5,5.0
Tilia cordata,4.9,15.0,6.0
Tilia cordata,0.8,6.5,2.5
Tilia cordata,12.6,23.1,4.5
Tilia cordata,3.1,15.0,4.0
Tilia cordata,3.1,15.0,4.0
Tilia cordata,12.6,68.2,6.5
Tilia cordata,1.8,8.9,4.0
Tilia cordata,19.6,45.5,5.5
Tilia cordata,28.3,45.5,5.5
Tilia cordata,0.8,6.5,4.0
Tilia cordata,0.8,6.5,4.0
Tilia cordata,28.3,60.0,6.0
Tilia cordata,19.6,45.5,5.5
Tilia cordata,0.8,6.5,4.0
Tilia cordata,1.8,6.5,4.0
Tilia cordata,1.8,6.5,4.0
Tilia cordata,19.6,52.4,5.0
Tilia cordata,19.6,52.4,5.0
Tilia cordata,7.1,23.1,4.0
Tilia cordata,12.6,60.0,4.0
Tilia platyphyllos,28.3,27.9,6.0
Tilia platyphyllos,12.6,15.0,4.0
Tilia platyphyllos,19.6,18.8,6.0
Tilia platyphyllos,28.3,45.5,7.0
Tilia platyphyllos,28.3,23.1,6.0
Tilia platyphyllos,7.1,23.1,5.0
Tilia platyphyllos,28.3,39.0,7.0
Tilia platyphyllos,12.6,23.1,6.0
Tilia platyphyllos,12.6,23.1,6.0
Tilia platyphyllos,7.1,15.0,3.5
Tilia platyphyllos,7.1,15.0,3.5
Tilia platyphyllos,19.6,18.8,5.0
Tilia platyphyllos,4.9,23.1,3.5
Tilia platyphyllos,12.6,15.0,4.0
Tilia platyphyllos,19.6,39.0,5.0
Tilia platyphyllos,19.6,39.0,5.0
Tilia platyphyllos,19.6,39.0,5.0
Tilia platyphyllos,38.5,60.0,7.0
Tilia platyphyllos,38.5,60.0,7.0
Tilia platyphyllos,28.3,45.5,7.0
Fraxinus excelsior,38.5,64.6,6.0
Fraxinus excelsior,28.3,49.8,6.0
Fraxinus excelsior,19.6,25.6,5.0
Fraxinus excelsior,50.3,105.6,8.0
Fraxinus excelsior,28.3,32.1,6.5
Fraxinus excelsior,38.5,103.2,7.0
Fraxinus excelsior,38.5,127.9,8.0
Fraxinus excelsior,38.5,127.9,8.0
Fraxinus excelsior,28.3,76.5,8.0
Fraxinus excelsior,38.5,127.9,8.0
Fraxinus excelsior,28.3,74.7,7.0
Fraxinus excelsior,19.6,64.6,6.0
Fraxinus excelsior,38.5,66.3,7.0
Fraxinus excelsior,19.6,43.2,6.0
Fraxinus excelsior,28.3,58.5,7.0
Fraxinus excelsior,28.3,82.6,6.5
Fraxinus excelsior,19.6,64.6,6.0
Fraxinus excelsior,1.8,16.5,4.0
Fraxinus excelsior,1.8,16.5,4.0
Platanus x hispanica,4.9,20.2,5.0
Platanus x hispanica,4.9,20.2,5.0
Platanus x hispanica,3.1,45.3,6.0
Platanus x hispanica,3.1,45.3,6.0
Platanus x hispanica,1.8,37.9,5.0
Platanus x hispanica,3.1,37.9,6.0
Platanus x hispanica,3.1,37.9,6.0
Platanus x hispanica,7.1,37.9,7.0
Platanus x hispanica,7.1,37.9,7.0
Platanus x hispanica,7.1,37.9,7.0
Platanus x hispanica,4.9,20.2,4.0
Platanus x hispanica,4.9,20.2,6.0
Platanus x hispanica,7.1,53.6,5.0
Platanus x hispanica,7.1,37.9,5.0
Platanus x hispanica,7.1,53.6,6.0
Platanus x hispanica,7.1,53.6,6.0
Platanus x hispanica,7.1,53.6,6.0
Platanus x hispanica,4.9,20.2,6.0
Platanus x hispanica,4.9,20.2,6.0
Platanus x hispanica,4.9,20.2,6.0
Platanus x hispanica,7.1,25.4,7.0
Platanus x hispanica,7.1,31.3,7.0
Platanus x hispanica,7.1,31.3,7.0
Platanus x hispanica,4.9,25.4,6.0
Platanus x hispanica,7.1,25.4,7.0
Platanus x hispanica,7.1,25.4,7.0
Prunus serrulata,28.3,259.5,6.0
Platanus x hispanica,7.1,20.2,6.0
Platanus x hispanica,7.1,20.2,6.0
Platanus x hispanica,7.1,20.2,6.0
Prunus serrulata,28.3,92.2,6.0
Prunus serrulata,28.3,92.2,6.0
Prunus serrulata,28.3,172.8,6.0
Prunus serrulata,28.3,172.8,6.0
Acer campestre,7.1,13.1,5.0
Acer campestre,12.6,9.8,5.0
Fraxinus ornus,7.1,14.5,6.0
Fraxinus ornus,3.1,10.0,5.0
Fraxinus ornus,3.1,13.9,5.0
Fraxinus ornus,3.1,18.5,5.0
Fraxinus ornus,7.1,14.5,6.0
Fraxinus ornus,12.6,14.5,6.0
Koelreuteria paniculata,7.1,4.6,6.0
Malus,3.1,5.5,2.0
Metasequoia glyptostroboides,12.6,4.4,6.0
Metasequoia glyptostroboides,12.6,4.4,6.0
Morus nigra,7.1,4.5,4.0
Morus nigra,7.1,4.5,4.0
Morus nigra,7.1,4.5,4.0
Morus nigra,3.1,0.6,4.0
Ostrya carpinifolia,4.9,9.5,6.0
Ostrya carpinifolia,7.1,9.5,6.0
Pinus nigra,28.3,51.4,8.0
Pinus nigra,28.3,45.8,8.0
Pinus nigra,19.6,48.1,6.0
Pinus nigra,19.6,60.1,6.0
Pinus nigra,19.6,39.0,7.0
Pinus nigra,12.6,25.2,6.0
Pinus nigra,12.6,25.2,6.0
Pinus nigra,19.6,55.2,7.0
Pinus nigra,28.3,61.6,7.0
Pinus nigra,19.6,79.7,6.0
Pinus nigra,19.6,79.7,6.0
Pinus nigra,19.6,59.8,6.0
Populus nigra,28.3,185.6,12.0
Populus nigra,28.3,185.6,12.0
Populus nigra,28.3,185.6,12.0
Populus nigra,28.3,185.6,12.0
Populus nigra,19.6,52.3,12.0
Populus nigra,19.6,52.3,12.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Populus nigra,7.1,118.0,18.0
Prunus avium,12.6,33.1,6.0
Prunus avium,12.6,33.1,6.0
Prunus avium,12.6,48.2,6.0
Prunus avium,12.6,33.1,6.0
Prunus avium,12.6,12.3,5.0
Prunus avium,12.6,12.3,4.0
Prunus avium,12.6,3.9,3.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,8.9,5.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,21.3,6.0
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,12.6,6.1,3.5
Prunus avium,3.1,2.3,2.0
Prunus avium,3.1,1.1,2.0
Prunus avium,7.1,12.3,4.0
Prunus avium,3.1,6.1,3.5
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,3.1,8.9,5.0
Prunus avium,19.6,115.0,9.0
Prunus avium,7.1,8.9,4.0
Prunus avium,1.8,8.9,5.0
Quercus robur,7.1,17.4,5.0
Quercus robur,7.1,13.4,2.0
Quercus robur,3.1,10.0,5.0
Quercus robur,7.1,17.4,5.0
Quercus robur,3.1,10.0,5.0
Quercus robur,3.1,13.4,4.0
Quercus robur,3.1,10.0,3.0
Quercus robur,3.1,17.4,6.0
Quercus robur,7.1,22.1,6.0
Quercus robur,1.8,17.4,6.0
Quercus robur,7.1,13.4,6.0
Quercus robur,12.6,17.4,5.0
Quercus robur,12.6,13.4,6.0
Quercus robur,1.8,13.4,5.0
Quercus robur,1.8,17.4,6.0
Quercus robur,3.1,13.4,6.0
Quercus rubra,3.1,22.1,4.0
Quercus rubra,7.1,39.7,6.0
Quercus rubra,7.1,39.7,6.0
Quercus rubra,4.9,39.7,6.0
Quercus rubra,1.8,0.9,4.0
Quercus rubra,0.8,0.9,3.5
Quercus rubra,7.1,17.5,5.0
Sophora japonica,12.6,16.7,8.0
Quercus rubra,9.6,27.3,5.0
Quercus rubra,1.8,0.9,4.0
Quercus rubra,1.8,1.9,4.0
Quercus rubra,0.8,0.9,4.0
Quercus rubra,9.6,5.1,6.0
Quercus rubra,1.8,5.1,6.0
Robinia pseudoacacia,28.3,35.3,7.0
Robinia pseudoacacia,12.6,21.3,5.0
Robinia pseudoacacia,12.6,21.3,5.0
Tilia,20.0,273.4,7.5
Tilia,20.0,273.4,7.5
Celtis australis,12.6,17.5,5.0
Celtis australis,12.6,17.5,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,7.1,12.0,4.0
Celtis australis,12.6,13.7,4.0
Celtis australis,12.6,13.7,4.0
Celtis australis,12.6,17.5,4.0
Celtis australis,12.6,17.5,5.0
Celtis australis,12.6,17.5,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,15.6,4.0
Celtis australis,12.6,12.0,4.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,12.0,4.0
Celtis australis,12.6,15.6,5.0
Celtis australis,7.1,12.0,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,15.6,5.0
Celtis australis,12.6,12.0,4.5
Celtis australis,12.6,13.7,5.0
Celtis australis,19.6,15.6,4.0
Celtis australis,12.6,13.7,5.0
Alnus,12.6,26.3,5.0
Alnus,12.6,26.3,5.0
Alnus,15.9,46.7,6.0
Alnus,7.1,26.3,4.0
Alnus,12.6,26.3,5.0
Alnus,12.6,26.3,6.0
Alnus,7.1,26.3,6.0
Alnus,7.1,26.3,4.0
Alnus,7.1,26.3,6.0
Alnus,12.6,26.3,6.0
Alnus,7.1,26.3,6.0
Alnus,7.1,26.3,6.0
Alnus,12.6,26.3,6.0
Alnus,7.1,26.3,5.0
Alnus,7.1,6.6,5.0
Alnus,7.1,18.2,5.0
Alnus,12.6,35.8,5.0
Alnus,3.1,18.2,4.0
Alnus,7.1,22.1,4.0
Alnus,7.1,26.3,5.0
Alnus,4.9,26.3,5.0
Salix babylonica,19.6,671.7,10.0
Salix babylonica,19.6,530.2,7.0
Salix babylonica,19.6,408.2,8.0
Salix babylonica,19.6,446.8,8.0
Salix babylonica,19.6,337.2,6.0
Salix babylonica,19.6,274.2,10.0
Salix babylonica,19.6,274.2,10.0
Salix babylonica,19.6,274.2,12.0
Sophora japonica,12.6,39.1,8.0
Sophora japonica,12.6,16.7,8.0
Sophora japonica,12.6,16.7,8.0
Sophora japonica,12.6,16.7,8.0
Sophora japonica,12.6,16.7,8.0
Sophora japonica,12.6,16.7,8.0
Sophora japonica,3.1,3.2,6.0
Sophora japonica,3.1,3.2,6.0
Sophora japonica,3.1,3.2,6.0
Sophora japonica,3.1,3.2,6.0
Sophora japonica,7.1,6.3,5.0
Sophora japonica,19.6,6.3,5.0
Sophora japonica,12.6,6.3,5.0
Sophora japonica,12.6,6.3,5.0
Sophora japonica,7.1,8.4,5.0
Sophora japonica,7.1,6.3,5.0
Sophora japonica,12.6,8.4,6.0
Sophora japonica,7.1,6.3,6.0
Sophora japonica,7.1,6.3,6.0
Sophora japonica,12.6,6.3,6.0
Sophora japonica,28.3,4.6,6.0
Sophora japonica,12.6,8.4,6.0
Sophora japonica,12.6,6.3,6.0
Sophora japonica,12.6,8.4,6.0
Sophora japonica,3.1,6.3,6.0
Sophora japonica,3.1,6.3,6.0
Sophora japonica,3.1,6.3,6.0
Sophora japonica,3.1,6.3,6.0
Sophora japonica,3.1,6.3,6.0
Sophora japonica,3.1,6.3,6.0
Sophora japonica,12.6,13.6,6.0
Sophora japonica,19.6,13.6,6.0
Sophora japonica,7.1,4.6,6.0
Sophora japonica,7.1,4.6,6.0
Sophora japonica,7.1,4.6,6.0
Sophora japonica,7.1,4.6,6.0
Sophora japonica,7.1,4.6,6.0
Sophora japonica,7.1,4.6,6.0
Sophora japonica,38.5,45.0,6.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,19.6,24.3,6.0
Sophora japonica,1.8,3.2,4.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,9.6,8.4,4.0
Sophora japonica,9.6,6.3,4.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,1.8,8.4,4.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,1.8,8.4,4.0
Sophora japonica,4.9,10.8,4.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,28.3,39.1,6.0
Sophora japonica,1.8,8.4,4.0
Sophora japonica,3.1,8.4,4.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,1.8,8.4,3.5
Sophora japonica,3.1,8.4,4.0
Sophora japonica,7.1,13.6,5.0
Sophora japonica,7.1,13.6,5.0
Sophora japonica,7.1,13.6,5.0
Sophora japonica,1.8,8.4,4.0
Sophora japonica,1.8,6.3,2.5
Sophora japonica,28.3,39.1,6.0
Sophora japonica,28.3,24.3,6.0
Sophora japonica,1.8,6.3,4.0
Sophora japonica,28.3,24.3,6.0
Sophora japonica,19.6,20.3,4.0
Sophora japonica,19.6,20.3,5.0
Sophora japonica,19.6,20.3,4.0
Sophora japonica,19.6,20.3,5.0
Sophora japonica,1.8,2.1,8.0
Sophora japonica,19.6,45.0,6.0
Sophora japonica,1.8,8.4,3.5
Sophora japonica,0.8,4.6,2.5
Sophora japonica,1.8,4.6,2.5
Sophora japonica,19.6,39.1,5.0
Sophora japonica,3.1,16.7,4.0
Sophora japonica,3.1,16.7,4.0
Sophora japonica,1.8,6.3,3.0
Sophora japonica,3.1,8.4,4.0
Sophora japonica,1.8,6.3,3.0
Sophora japonica,3.1,16.7,4.0
Sophora japonica,1.8,2.1,3.0
Sophora japonica,1.8,4.6,3.0
Sophora japonica,3.1,8.4,4.0
Sophora japonica,1.8,13.6,2.5
Sophora japonica,4.9,8.4,4.0
Sophora japonica,3.1,10.8,3.0
Sophora japonica,28.3,51.4,6.0
Sophora japonica,19.6,33.7,5.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,28.3,51.4,6.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,28.3,58.4,6.0
Sophora japonica,1.8,10.8,4.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,28.3,20.3,6.0
Sophora japonica,28.3,20.3,6.0
Sophora japonica,28.3,20.3,6.0
Sophora japonica,28.3,20.3,6.0
Sophora japonica,19.6,20.3,5.0
Sophora japonica,3.1,10.8,5.0
Sophora japonica,3.1,10.8,5.0
Sophora japonica,3.1,10.8,5.0
Sophora japonica,19.6,28.8,5.0
Sophora japonica,28.3,1933.7,6.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,19.6,28.8,6.0
Sophora japonica,19.6,28.8,6.0
Sophora japonica,19.6,16.7,5.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,28.3,39.1,6.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,19.6,28.8,6.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,19.6,20.3,5.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,19.6,24.3,5.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,28.3,39.1,6.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,3.1,8.4,4.0
Sophora japonica,28.3,33.7,6.0
Sophora japonica,28.3,39.1,6.0
Sophora japonica,28.3,39.1,6.0
Sophora japonica,28.3,28.8,6.0
Sophora japonica,19.6,28.8,5.0
Sophora japonica,19.6,20.3,5.0
Celtis australis,12.6,13.7,5.0
Sophora japonica,12.6,24.3,5.0
Sophora japonica,28.3,20.3,6.0
Celtis australis,7.1,10.3,4.5
Celtis australis,12.6,13.7,5.0
Celtis australis,7.1,10.3,4.5
