Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude
12922.0,Picea abies,43,2851.61,489.4,78.63,5.4,0.86,0.1,0.2,,,85.5,0.44,,1.51,14.3,18,5.4,4,12.6,58.9,9.800000000000001,46.0694932783404,11.12841340500534
12923.0,Picea abies,32,1707.61,255.2,41,3.8,0.6,0.1,0.13,,,52.2,0.27,,1,10,16,4.8,3,7.1,36,6,46.0694941733403,11.12840089667233
12924.0,Picea abies,35,1986.33,312.2,50.16,4.2,0.67,0.1,0.2,,,84.5,0.43,,1.31,11.2,19,5.7,4,12.6,58.2,9.699999999999999,46.06949391500743,11.1283544900054
12925.0,Picea abies,40,2506.33,418.4,67.22,4.9,0.79,0.1,0.23,,,94.7,0.49,,1.5,13.1,19,5.7,4,12.6,65.3,10.9,46.06945738500745,11.12835537333842
12926.0,Picea abies,40,2506.33,418.4,67.22,4.9,0.79,0.1,0.23,,,94.7,0.49,,1.5,13.1,19,5.7,4,12.6,65.3,10.9,46.06946406334068,11.12838424500537
12927.0,Picea abies,35,1986.33,321.7,51.68,4.2,0.67,0.3,0.6,,,248.7,1.28,,2.55,11.2,17,5.1,7,38.5,171.5,28.6,46.0694651633404,11.12823813167236
12928.0,Cedrus deodara,50,3513.5,682.6,109.68,11.2,1.81,0.1,0.26,,,109.3,0.5600000000000001,,2.63,30,19,5.7,5,19.6,75.3,17.7,46.06941375334033,11.12810754500541
12929.0,Cedrus deodara,100,12153.29,2887.1,463.87,20.1,3.23,0.8,1.49,,,622.2,3.2,,7.92,53.5,22,6.6,10,78.5,428.9,100.5,46.06934050500753,11.12827824000541
12930.0,Cedrus deodara,78,7959.95,1729.2,277.82,18.4,2.95,0.4,0.82,,,343,1.76,,5.54,49,22,6.6,8,50.3,236.5,55.4,46.06923308500802,11.12802252000535
12931.0,Picea abies,21,899.1799999999999,101.2,16.27,2.2,0.36,0,0.06,,,23.2,0.12,,0.53,6,7,2.1,3,7.1,16,2.7,46.06951137667438,11.12816150833837
12932.0,Picea abies,35,1986.33,311,49.96,4.2,0.67,0.1,0.15,,,62.5,0.32,,1.14,11.2,14,4.2,4,12.6,43.1,7.2,46.06957991167501,11.12821732667235
12933.0,Platanus x acerifolia 'Bloodgood',85,9752.540000000001,3801.5,610.77,33.7,5.42,0.9,1.71,,,715.4,3.68,,10.81,89.90000000000001,21,6.3,14,153.9,493.2,22.7,46.06949404334107,11.12809325333844
12934.0,Ligustrum,21,895.37,159.5,25.62,5.4,0.86,0.1,0.18,,,74.8,0.38,,1.43,14.3,6,1.8,6,28.3,51.5,4.7,46.06947559500737,11.12807618333837
12935.0,Ligustrum,15,616.5599999999999,75.8,12.18,3.5,0.57,0.1,0.17,,,71.3,0.37,,1.11,9.4,6,1.8,6,28.3,49.2,4.5,46.06942201167482,11.1280319300054
12936.0,Cedrus deodara,78,7959.95,1735,278.75,18.4,2.95,0.5,0.99,,,414.5,2.13,,6.08,49,22,6.6,8,50.3,285.7,67,46.06938119167469,11.12800884000536
12937.0,Cedrus deodara,50,3513.5,670.2,107.67,11.1,1.78,0.1,0.21,,,86.59999999999999,0.45,,2.43,29.5,16,4.8,5,19.6,59.7,14,46.06930800000764,11.12798082667231
12938.0,Cedrus deodara,82,8761.879999999999,1919.6,308.42,19.4,3.12,0.5,1.01,,,421.9,2.17,,6.3,51.7,22,6.6,8,50.3,290.8,68.2,46.06923225000762,11.12793845667242
12939.0,Ligustrum,30,1487.84,353.6,56.81,8.4,1.35,0.1,0.22,,,91.09999999999999,0.47,,2.04,22.5,6,1.8,6,28.3,62.8,5.7,46.069161348341,11.12782807167241
12940.0,Cedrus deodara,60,4928.3,941.5,151.26,12.9,2.07,0.3,0.57,,,239.8,1.23,,3.88,34.4,8,2.4,8,50.3,165.3,38.8,46.06911981667476,11.12774504333839
12941.0,Aesculus hippocastanum,60,4784.1,1349.3,216.78,17.5,2.8,0.4,0.77,,,319.7,1.64,,5.21,46.5,8,2.4,8,50.3,220.4,15.4,46.06900458334077,11.12786204000537
12942.0,Cedrus atlantica,70,8335.52,1417.2,227.69,12.6,2.02,0.7,1.41,,,588.3,3.02,,6.46,33.6,23,6.9,14,153.9,405.6,95.09999999999999,46.06895072667489,11.12789460333844
12943.0,Cedrus deodara,60,4928.3,1008.9,162.1,13.7,2.19,0.5,0.91,,,378.5,1.95,,5.05,36.4,19,5.7,10,78.5,260.9,61.2,46.06899805000725,11.12782940667235
12944.0,Ligustrum,25,1132.87,235.1,37.78,6.7,1.07,0.1,0.25,,,103.2,0.53,,1.85,17.8,6,1.8,6,28.3,71.2,6.5,46.06896898500768,11.12777856333836
12945.0,Cupressus,19,766.49,260.4,41.84,8.4,1.34,0,0.03,,,10.5,0.05,,1.42,22.3,4,1.2,2,3.1,7.2,1.7,46.06893138667476,11.12776887667239
12946.0,Cedrus atlantica,63,6801.3,1109.3,178.23,11,1.77,0.4,0.84,,,348.7,1.79,,4.4,29.4,19,5.7,8,50.3,240.4,56.3,46.06887133167433,11.12785996333838
12947.0,Cedrus atlantica,63,6801.3,1140.8,183.28,11.2,1.8,0.7,1.27,,,528.6,2.72,,5.78,29.9,22,6.6,10,78.5,364.4,85.40000000000001,46.06885027334059,11.12789818000534
12948.0,Cedrus atlantica,36,2396.4,354.2,56.91,6.1,0.98,0.1,0.28,,,117.6,0.6,,1.87,16.2,19,5.7,5,19.6,81.09999999999999,19,46.06884480500776,11.12782714333836
12949.0,Cedrus atlantica,63,6801.3,1114.9,179.13,11,1.76,0.6,1.17,,,488.6,2.51,,5.45,29.3,18,5.4,11,95,336.8,79,46.06881521834097,11.12774110333833
12950.0,Celtis australis,18,759.73,23.9,3.85,0.9,0.15,0,0.03,,,13.7,0.07000000000000001,,0.25,2.5,4,1.2,3,7.1,9.5,0.6,46.06880961167456,11.1277011233384
12951.0,Morus alba,12,512,17.5,2.81,1.1,0.18,0,0.03,,,14.5,0.07000000000000001,,0.29,2.9,4,1.2,3,7.1,10,0.7,46.06877841834045,11.12768208667241
12952.0,Celtis australis,58,4895.51,177.6,28.53,2.1,0.34,0.8,1.6,,,668.2,3.44,,5.38,5.6,8,2.4,12,113.1,460.6,27.2,46.06873846667471,11.12778044667241
12953.0,Cedrus libani,97,13185.2,6170.2,991.35,0.9,0.15,0.8,1.6,,,668.6,3.44,,5.19,2.4,24,7.2,12,113.1,460.9,108,46.06871650167457,11.12786907000538
12954.0,Platanus x acerifolia 'Bloodgood',100,12670.9,5640.1,906.1799999999999,34.9,5.61,0.9,1.67,,,695.3,3.57,,10.85,93.09999999999999,23,6.9,14,153.9,479.3,22,46.06864244000805,11.12789488000535
12955.0,Pinus halepensis,45,2748.07,371.9,59.75,5.8,0.9399999999999999,0.2,0.45,,,186.7,0.96,,2.35,15.6,15,4.5,6,28.3,128.7,12.4,46.06854000419839,11.12783143653335
12956.0,Acer platanoides,35,1962.37,349.5,56.16,9.4,1.5,0.7,1.32,,,549.9,2.83,,5.65,25,6,1.8,11,95,379.1,20.5,46.06856821500778,11.12784933333843
12957.0,Acer platanoides,26,1226.8,171,27.47,6.2,1,0.1,0.21,,,85.8,0.44,,1.64,16.5,4,1.2,6,28.3,59.1,3.2,46.06864034667426,11.12765351833832
12958.0,Catalpa bignonioides,41,1987.94,217.7,34.97,5,0.8,0.1,0.12,,,50.7,0.26,,1.18,13.2,4,1.2,5,19.6,34.9,1.9,46.06867118167477,11.12764246000538
12959.0,Pyrus calleryana,15,616.5599999999999,50.6,8.130000000000001,2.6,0.41,0,0.02,,,9.1,0.05,,0.48,6.9,5,1.5,2,3.1,6.3,0.5,46.05959973312391,11.11350912464831
12960.0,Pyrus calleryana,14,579.13,42.7,6.87,2.3,0.38,0,0.05,,,20.5,0.11,,0.53,6.2,6,1.8,3,7.1,14.1,1.1,46.05960752874639,11.11363263281959
12961.0,Pyrus calleryana,12,512,29.3,4.71,1.9,0.3,0,0.03,,,13.5,0.07000000000000001,,0.4,5,6.5,1.9,2.5,4.9,9.300000000000001,0.7,46.05961441493638,11.11373231747923
12962.0,Pyrus calleryana,14,579.13,42.7,6.87,2.3,0.38,0,0.05,,,19.3,0.1,,0.52,6.2,6,1.8,3,7.1,13.3,1,46.0596162783391,11.11376781328517
12963.0,Pyrus calleryana,12,512,29.3,4.71,1.9,0.3,0,0.04,,,15.2,0.08,,0.42,5,6.5,1.9,2.5,4.9,10.5,0.8,46.05962116807017,11.11383432425249
12964.0,Pyrus calleryana,14,579.13,42.7,6.87,2.3,0.38,0,0.04,,,17,0.09,,0.5,6.2,6,1.8,3,7.1,11.7,0.9,46.05962436173049,11.11389521113126
12965.0,Pyrus calleryana,12,512,29.3,4.71,1.9,0.3,0,0.05,,,20.1,0.1,,0.45,5,6.5,1.9,3,7.1,13.8,1,46.05963070717944,11.11396087268865
12966.0,Pyrus calleryana,11,482.32,23.7,3.81,1.7,0.27,0,0.03,,,13,0.07000000000000001,,0.36,4.4,6.5,1.9,2.5,4.9,9,0.7,46.05963509986236,11.11403964699315
12967.0,Pyrus calleryana,15,616.5599999999999,50.6,8.130000000000001,2.6,0.41,0,0.05,,,21.3,0.11,,0.57,6.9,8,2.4,3,7.1,14.7,1.1,46.05963966668421,11.11412359944621
12968.0,Pyrus calleryana,11,482.32,23.7,3.81,1.7,0.27,0,0.03,,,11.8,0.06,,0.35,4.4,6,1.8,2.5,4.9,8.1,0.6,46.05964273916786,11.11418616246883
12969.0,Pyrus calleryana,7,136.55,7.8,1.26,0.9,0.14,0,0.01,,,6.2,0.03,,0.19,2.3,5,1.5,1.5,1.8,4.3,0.3,46.05964682804787,11.11428134468087
12970.0,Pyrus calleryana,10,278.67,18.8,3.02,1.4,0.23,0.1,0.1,,,41.5,0.21,,0.54,3.9,6,1.8,4.6,16.7,28.6,2.2,46.05965061813964,11.11435376095062
12971.0,Pyrus calleryana,13,544.27,35.6,5.73,2.1,0.34,0,0.05,,,19.5,0.1,,0.48,5.6,6.5,1.9,3,7.1,13.4,1,46.05965631515721,11.11443012866873
12972.0,Pyrus calleryana,13,544.27,35.6,5.73,2.1,0.34,0,0.05,,,20.7,0.11,,0.49,5.6,6.5,1.9,3,7.1,14.2,1.1,46.05966217178803,11.11448814371243
12973.0,Pyrus calleryana,13,544.27,35.6,5.73,2.1,0.34,0,0.05,,,19.5,0.1,,0.48,5.6,6.5,1.9,3,7.1,13.4,1,46.05966397039231,11.11452712785569
12974.0,Betula,3,48.12,1.6,0.25,0.5,0.08,0,0.02,,,7.7,0.04,,0.13,1.3,4,1.2,3,7.1,5.3,0.3,46.05968809508713,11.11444427101761
12975.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.02,,,10.4,0.05,,0.19,1.9,4,1.2,3,7.1,7.1,0.4,46.05967496810258,11.11439489913547
12976.0,Betula,6,94.52,9.5,1.53,1.3,0.21,0,0.03,,,11.5,0.06,,0.29,3.4,3.5,1,3,7.1,8,0.5,46.05966519115303,11.11431527270447
12977.0,Pyrus calleryana,13,544.27,35.6,5.73,2.1,0.34,0,0.05,,,20,0.1,,0.49,5.6,6,1.8,3,7.1,13.8,1,46.0596605417045,11.11423092917967
12978.0,Betula,4.5,53.17,4.6,0.74,0.8,0.14,0,0.04,,,18.5,0.1,,0.28,2.3,4,1.2,4,12.6,12.8,0.8,46.05966683359694,11.11416329363526
12979.0,Betula,11,480.99,43.3,6.96,3.1,0.49,0,0.04,,,14.9,0.08,,0.6,8.199999999999999,8,2.4,3,7.1,10.3,0.6,46.05969999182468,11.11422454904375
12980.0,Betula,7,128.65,14.1,2.26,1.6,0.26,0,0.02,,,10.4,0.05,,0.34,4.3,5,1.5,3,7.1,7.2,0.4,46.05969858505391,11.11430542918215
12981.0,Betula,18.7,756.84,159.3,25.6,6.6,1.05,0,0.04,,,17.8,0.09,,1.19,17.5,4,1.2,3,7.1,12.3,0.8,46.05973635055842,11.1142830824174
12982.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,8.4,0.04,,0.22,2.6,4,1.2,2.5,4.9,5.8,0.4,46.05974061913977,11.11414969152474
12983.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.02,,,6.4,0.03,,0.16,1.9,4,1.2,2.5,4.9,4.4,0.3,46.05974637196758,11.11419386890947
12984.0,Acer pseudoplatanus,11,482.46,26.7,4.29,1.7,0.27,0,0.04,,,17.8,0.09,,0.4,4.5,6,1.8,3,7.1,12.3,0.9,46.05979738555413,11.11421921786377
12985.0,Acer pseudoplatanus,11,482.46,26.7,4.29,1.7,0.27,0,0.03,,,13.7,0.07000000000000001,,0.37,4.5,6,1.8,3,7.1,9.4,0.7,46.05980554545703,11.11428895686561
12986.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.01,,,5.5,0.03,,0.16,1.9,5,1.5,2,3.1,3.8,0.2,46.05980309521004,11.11436785799584
12987.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.02,,,9.800000000000001,0.05,,0.19,1.9,5,1.5,3,7.1,6.8,0.4,46.05976382772746,11.11442272781143
12988.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.03,,,10.4,0.05,,0.19,1.9,5,1.5,3,7.1,7.2,0.4,46.05978203683299,11.11446983739961
12989.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,11.3,0.06,,0.24,2.6,5,1.5,3,7.1,7.8,0.5,46.05973958130969,11.11447325827121
12990.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,10.6,0.05,,0.24,2.6,5,1.5,3,7.1,7.3,0.5,46.05970684328683,11.11448170458554
12991.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,10.6,0.05,,0.24,2.6,5,1.5,3,7.1,7.3,0.5,46.05970982386907,11.11436442551098
12992.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,9.9,0.05,,0.23,2.6,5,1.5,3,7.1,6.8,0.4,46.05976283247339,11.11434033369282
12993.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,12,0.06,,0.25,2.6,5,1.5,3,7.1,8.300000000000001,0.5,46.06011058848195,11.11419562321993
12994.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,9.9,0.05,,0.23,2.6,5,1.5,3,7.1,6.8,0.4,46.060111757244,11.11424919319422
12995.0,Pyrus calleryana,14,579.13,42.7,6.87,2.3,0.38,0,0.05,,,19.3,0.1,,0.52,6.2,6,1.8,3,7.1,13.3,1,46.06011106865525,11.11428640192265
12996.0,Pyrus calleryana,14,579.13,42.7,6.87,2.3,0.38,0,0.04,,,15.8,0.08,,0.49,6.2,6,1.8,3,7.1,10.9,0.8,46.06011594942673,11.11434851738924
12997.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,9.199999999999999,0.05,,0.23,2.6,5,1.5,3,7.1,6.4,0.4,46.06008473579527,11.11431836486426
12998.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,12,0.06,,0.25,2.6,5,1.5,3,7.1,8.300000000000001,0.5,46.06005935728872,11.11428416868623
12999.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,12,0.06,,0.25,2.6,5,1.5,3,7.1,8.300000000000001,0.5,46.06008221182187,11.11422130232777
13000.0,Pyrus calleryana,12,512,29.3,4.71,1.9,0.3,0,0.05,,,19.4,0.1,,0.45,5,6,1.8,3,7.1,13.4,1,46.06015604643862,11.11418559377361
13001.0,Pyrus calleryana,12,512,29.3,4.71,1.9,0.3,0,0.04,,,15,0.08,,0.41,5,6,1.8,3,7.1,10.3,0.8,46.06015850637514,11.11423261938825
13002.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,12,0.06,,0.25,2.6,5,1.5,3,7.1,8.300000000000001,0.5,46.06016208257086,11.11429714156575
13003.0,Betula,5,65.64,6,0.96,1,0.16,0,0.03,,,12,0.06,,0.25,2.6,5,1.5,3,7.1,8.300000000000001,0.5,46.06016447109221,11.11433343352643
13004.0,Betula,6,94.52,9.5,1.53,1.3,0.21,0,0.03,,,12.8,0.07000000000000001,,0.3,3.4,5,1.5,3,7.1,8.800000000000001,0.6,46.06016546321693,11.11438195456296
13005.0,Acer pseudoplatanus,27,1272.01,200.3,32.18,5.2,0.84,0.1,0.15,,,62.9,0.32,,1.31,13.9,8,2.4,4.8,17.8,43.4,3,46.06020687135792,11.11424545574589
13006.0,Betula,3,48.12,1.6,0.25,0.5,0.08,0,0.01,,,4.9,0.03,,0.11,1.3,2.5,0.8,2,3.1,3.4,0.2,46.05958325167509,11.11292288500524
13007.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,8.4,0.04,,0.22,2.6,4,1.2,2.5,4.9,5.8,0.4,46.05961181667484,11.11286705667227
13008.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,8.199999999999999,0.04,,0.22,2.6,4.5,1.3,2.5,4.9,5.7,0.4,46.0596172400073,11.11291296833816
13009.0,Betula,3,48.12,1.6,0.25,0.5,0.08,0,0.01,,,5,0.03,,0.11,1.3,3.5,1,2,3.1,3.5,0.2,46.05958825334104,11.1129670066722
13010.0,Betula,6,94.52,9.5,1.53,1.3,0.21,0,0.02,,,7.7,0.04,,0.26,3.4,4.5,1.3,2.5,4.9,5.3,0.3,46.05962838167508,11.11295753167226
13011.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.01,,,5.8,0.03,,0.16,1.9,3.5,1,2.5,4.9,4,0.2,46.05959439500769,11.11296084000524
13012.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,7,0.04,,0.21,2.6,4,1.2,2.5,4.9,4.8,0.3,46.05963181834096,11.11299813167217
13013.0,Ulmus glabra,115,14188.03,5823.1,935.58,26.4,4.25,0.1,0.1,,,41.2,0.21,,4.56,70.5,6.5,1.9,3.5,9.6,28.4,1.9,46.05959390000757,11.11300837833813
13014.0,Betula,1.6,48.12,0.3,0.05,0.2,0.03,0,0.01,,,4,0.02,,0.06,0.4,3.5,1,2,3.1,2.8,0.2,46.05963127500782,11.11300068333823
13015.0,Betula,1.3,48.12,0.2,0.03,0.1,0.02,0,0.01,,,4.7,0.02,,0.05,0.3,4.5,1.3,2.5,4.9,3.3,0.2,46.05963574167487,11.11305010500526
13016.0,Acer platanoides,11,483.19,26.7,4.29,2.2,0.35,0,0.03,,,12,0.06,,0.44,5.9,5.5,1.7,2.5,4.9,8.300000000000001,0.4,46.05963928000745,11.11311989333825
13017.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.06,,,26.9,0.14,,0.44,3.9,6.5,1.9,3.5,9.6,18.5,1,46.05960569500804,11.11319233500528
13018.0,Alnus,11,482.32,22.1,3.55,1.3,0.2,0,0.04,,,16.6,0.09,,0.33,3.3,6,1.8,3,7.1,11.5,0.6,46.05965380334075,11.11326040333821
13019.0,Alnus,11,482.32,22.1,3.55,1.3,0.2,0,0.04,,,18.8,0.1,,0.34,3.3,6,1.8,3,7.1,12.9,0.7,46.05965543834051,11.11329791000514
13020.0,Alnus,5,69.67,4.6,0.73,0.6,0.09,0,0.01,,,5.1,0.03,,0.13,1.5,4,1.2,1.5,1.8,3.5,0.2,46.05962534167463,11.11331200833818
13021.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.05,,,20,0.1,,0.37,3.6,6.5,1.9,3,7.1,13.8,0.8,46.05965135167491,11.11331335167221
13022.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.04,,,17.1,0.09,,0.35,3.6,6,1.8,3,7.1,11.8,0.7,46.05963452000793,11.1133450466722
13023.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.04,,,14.9,0.08,,0.33,3.6,6,1.8,3,7.1,10.3,0.6,46.05965825000806,11.11333556000515
13024.0,Alnus,14,579.13,35.8,5.75,1.6,0.26,0,0.05,,,22,0.11,,0.42,4.2,7,2.1,3.5,9.6,15.1,0.8,46.05966784667481,11.11289720667214
13025.0,Alnus,7,136.55,8.9,1.44,0.8,0.13,0,0.02,,,7.5,0.04,,0.19,2.1,6,1.8,2,3.1,5.1,0.3,46.05966864667453,11.11296726667222
13026.0,Acer platanoides,8,185.13,13.4,2.15,1.5,0.24,0,0.03,,,14.2,0.07000000000000001,,0.35,4.1,5.5,1.7,3,7.1,9.800000000000001,0.5,46.05967947334036,11.11314053000525
13027.0,Betula,3,48.12,1.6,0.25,0.5,0.08,0,0.02,,,7,0.04,,0.13,1.3,4,1.2,2.5,4.9,4.8,0.3,46.05969909834041,11.11321874167222
13028.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.01,,,5.5,0.03,,0.16,1.9,3.5,1,2,3.1,3.8,0.2,46.05971952834037,11.11326073833822
13029.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.01,,,4,0.02,,0.15,1.9,4,1.2,1.5,1.8,2.7,0.2,46.05975483167428,11.11325837833825
13030.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.04,,,17.7,0.09,,0.35,3.6,6.5,1.9,3,7.1,12.2,0.7,46.05972587667465,11.1131691550052
13031.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.05,,,20.7,0.11,,0.38,3.6,7,2.1,3,7.1,14.3,0.8,46.05972194167454,11.11313927333818
13032.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.04,,,18.2,0.09,,0.36,3.6,6,1.8,3,7.1,12.6,0.7,46.05971568667494,11.11309947000521
13033.0,Betula,3,48.12,1.6,0.25,0.5,0.08,0,0.01,,,3.8,0.02,,0.1,1.3,3,0.9,2,3.1,2.6,0.2,46.05971119500771,11.11306122833813
13034.0,Sorbus aucuparia,6,100.32,5.7,0.91,1,0.16,0,0.02,,,10.1,0.05,,0.23,2.6,6,1.8,3,7.1,6.9,0.6,46.05970891167477,11.11302874333815
13035.0,Alnus,8,178.35,11.7,1.88,0.9,0.15,0,0.01,,,6.1,0.03,,0.19,2.4,5,1.5,1.5,1.8,4.2,0.2,46.05959758667434,11.11312314333825
13036.0,Alnus,6,100.32,6.6,1.06,0.7,0.11,0,0.01,,,5.8,0.03,,0.15,1.8,3,0.9,2,3.1,4,0.2,46.05967662167451,11.11329437333817
13037.0,Alnus,5,69.67,4.6,0.73,0.6,0.09,0,0.01,,,5.1,0.03,,0.13,1.5,3,0.9,2,3.1,3.5,0.2,46.05967815667425,11.11333174167221
13038.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.01,,,4.4,0.02,,0.15,1.9,4,1.2,2,3.1,3.1,0.2,46.0596411516747,11.11282398500526
13039.0,Betula,5,65.64,6,0.96,1,0.16,0,0.02,,,9.199999999999999,0.05,,0.23,2.6,5,1.5,3,7.1,6.4,0.4,46.05967476167451,11.11282132833813
13040.0,Betula,10,262.56,34.2,5.49,2.7,0.43,0,0.03,,,14.4,0.07000000000000001,,0.54,7.1,5,1.5,3,7.1,9.9,0.6,46.05967342167471,11.11278648667222
13041.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.02,,,6.9,0.04,,0.17,1.9,4,1.2,2.5,4.9,4.7,0.3,46.05967869834074,11.1128751466722
13042.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.07000000000000001,,,27.6,0.14,,0.45,3.9,7,2.1,4,12.6,19,1.1,46.05966325667511,11.11289701667222
13043.0,Alnus,15,616.5599999999999,41.1,6.6,1.7,0.27,0,0.04,,,18.5,0.1,,0.41,4.5,7,2.1,3,7.1,12.8,0.7,46.0596692416747,11.11292907000518
13044.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.05,,,19.9,0.1,,0.39,3.9,6,1.8,3,7.1,13.7,0.8,46.05969590500751,11.11289293667222
13045.0,Acer platanoides,13,547.5,37.8,6.07,2.7,0.43,0,0.04,,,18.6,0.1,,0.57,7.1,5,1.5,3,7.1,12.8,0.7,46.05970077667497,11.11283547333815
13046.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.09,,,37,0.19,,0.5,3.6,9,2.7,4,12.6,25.5,1.4,46.05969381334083,11.1129024333382
13047.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.04,,,16.5,0.08,,0.36,3.9,6,1.8,3,7.1,11.4,0.6,46.05967056167496,11.11290837833826
13048.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.05,,,19.9,0.1,,0.39,3.9,6,1.8,3,7.1,13.7,0.8,46.05964560334073,11.11293984333826
13049.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.05,,,19.9,0.1,,0.39,3.9,6,1.8,3,7.1,13.7,0.8,46.05968871667457,11.11295485500514
13050.0,Alnus,13,544.27,30.8,4.95,1.5,0.24,0,0.05,,,19.9,0.1,,0.39,3.9,6,1.8,3,7.1,13.7,0.8,46.05970619667466,11.11300219333822
13051.0,Sorbus aucuparia,10,278.67,19.7,3.17,2,0.32,0,0.02,,,6.3,0.03,,0.37,5.3,5,1.5,2,3.1,4.3,0.3,46.05970971667433,11.11304788167214
13052.0,Alnus,12,512,26.3,4.22,1.4,0.22,0,0.05,,,19.4,0.1,,0.37,3.6,6,1.8,3,7.1,13.3,0.7,46.05971576334083,11.1131117266722
13053.0,Betula,3,48.12,1.6,0.25,0.5,0.08,0,0.01,,,3.8,0.02,,0.1,1.3,4,1.2,1.5,1.8,2.6,0.2,46.05971677500767,11.11303550167223
13054.0,Acer platanoides,2.9,53.02,1.5,0.24,0.5,0.08,0,0.03,,,12.4,0.06,,0.17,1.3,6,1.8,3,7.1,8.5,0.5,46.05971915000726,11.11297585000515
13055.0,Alnus,14,579.13,35.8,5.75,1.6,0.26,0,0.06,,,26.6,0.14,,0.46,4.2,6,1.8,4,12.6,18.4,1,46.05972495500734,11.11291144000513
13056.0,Alnus,14,579.13,35.8,5.75,1.6,0.26,0,0.08,,,32.6,0.17,,0.5,4.2,6,1.8,4,12.6,22.5,1.2,46.05974802834081,11.11289192833823
13057.0,Alnus,16,656.5700000000001,46.7,7.5,1.8,0.29,0.1,0.15,,,60.9,0.31,,0.75,4.8,9,2.7,5,19.6,42,2.3,46.05976946500781,11.11287372833819
13058.0,Acer pseudoplatanus,9,227.09,16.6,2.67,1.3,0.21,0,0.02,,,7.7,0.04,,0.26,3.4,5,1.5,2,3.1,5.3,0.4,46.05978068500791,11.11290689667214
13059.0,Alnus,14,579.13,35.8,5.75,1.6,0.26,0.1,0.1,,,41.5,0.21,,0.57,4.2,9,2.7,4,12.6,28.6,1.6,46.05978265500746,11.11295058500523
13060.0,Alnus,14,579.13,35.8,5.75,1.6,0.26,0,0.08,,,34.3,0.18,,0.51,4.2,9,2.7,4,12.6,23.7,1.3,46.05978283167516,11.11297675667226
13061.0,Alnus,16,656.5700000000001,46.7,7.5,1.8,0.29,0.1,0.16,,,64.90000000000001,0.33,,0.78,4.8,9,2.7,5,19.6,44.7,2.5,46.05979270667488,11.11303306833818
13062.0,Betula,6,94.52,9.5,1.53,1.3,0.21,0,0.03,,,11.9,0.06,,0.3,3.4,4,1.2,3,7.1,8.199999999999999,0.5,46.05978857834048,11.11308037667214
13063.0,Betula,4,48.12,3.4,0.54,0.7,0.12,0,0.01,,,2.8,0.01,,0.14,1.9,3,0.9,1.5,1.8,1.9,0.1,46.05982857834053,11.11315175000515
